ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,neighborhood
11823984,JC428179,09/10/2019 01:45:00 PM,003XX W 94TH PL,0810,THEFT,OVER $500,RESIDENCE,False,False,634,6,21,49,06,1175820.0,1842663.0,2019,09/17/2019 03:49:10 PM,41.723630176,-87.631577025,"(41.723630176, -87.631577025)",Roseland
11823930,JC428122,09/10/2019 01:45:00 PM,002XX W 30TH ST,0820,THEFT,$500 AND UNDER,ALLEY,False,False,914,9,11,34,06,1175245.0,1884961.0,2019,09/17/2019 03:49:10 PM,41.839713284,-87.632420282,"(41.839713284, -87.632420282)",Armour Square
11823586,JC427636,09/10/2019 01:42:00 PM,016XX E 95TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,431,4,7,51,06,1188861.0,1842311.0,2019,09/17/2019 03:49:10 PM,41.722362598,-87.58382047,"(41.722362598, -87.58382047)",South Deering
11823820,JC427981,09/10/2019 01:40:00 PM,010XX W 14TH ST,0560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,False,False,1232,12,11,28,08A,1169699.0,1893569.0,2019,09/17/2019 03:49:10 PM,41.863456762,-87.652521138,"(41.863456762, -87.652521138)","Little Italy, UIC"
11825040,JC429195,09/10/2019 01:39:00 PM,008XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1211,12,26,24,06,1157570.0,1905468.0,2019,09/17/2019 03:49:10 PM,41.896364073,-87.696721836,"(41.896364073, -87.696721836)",Humboldt Park
11823544,JC427553,09/10/2019 01:38:00 PM,001XX E 37TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,212,2,3,35,18,1178070.0,1880499.0,2019,09/17/2019 03:49:10 PM,41.827405487,-87.622189419,"(41.827405487, -87.622189419)",Douglas
11823786,JC427568,09/10/2019 01:35:00 PM,019XX W CERMAK RD,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1034,10,25,31,06,1163695.0,1889417.0,2019,09/17/2019 03:49:10 PM,41.852191819,-87.674678252,"(41.852191819, -87.674678252)",Lower West Side
11823531,JC427571,09/10/2019 01:30:00 PM,001XX W MADISON ST,0810,THEFT,OVER $500,STREET,False,False,122,1,42,32,06,1174945.0,1900351.0,2019,09/17/2019 03:49:10 PM,41.881951231,-87.633060512,"(41.881951231, -87.633060512)",Loop
11823931,JC427949,09/10/2019 01:30:00 PM,013XX S SACRAMENTO DR,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,1022,10,24,29,08B,1156172.0,1893743.0,2019,09/17/2019 03:49:10 PM,41.864217865,-87.702173146,"(41.864217865, -87.702173146)",North Lawndale
11853749,JC464105,09/10/2019 01:30:00 PM,016XX W ROOSEVELT RD,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,True,False,1233,12,28,28,17,1165567.0,1894777.0,2019,10/18/2019 03:44:37 PM,41.866860535,-87.66765497,"(41.866860535, -87.66765497)","Little Italy, UIC"
11823973,JC428168,09/10/2019 01:30:00 PM,022XX N CLYBOURN AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,1811,18,2,7,06,1166048.0,1914974.0,2019,09/17/2019 03:49:10 PM,41.922272311,-87.665311876,"(41.922272311, -87.665311876)",Lincoln Park
11823569,JC427657,09/10/2019 01:27:00 PM,075XX N DAMEN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,2424,24,49,1,08A,1161660.0,1949988.0,2019,09/17/2019 03:49:10 PM,42.018444945,-87.680454267,"(42.018444945, -87.680454267)",Rogers Park
11823527,JC427537,09/10/2019 01:25:00 PM,044XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1913,19,46,3,06,1168469.0,1929861.0,2019,09/17/2019 03:49:10 PM,41.963070794,-87.655984213,"(41.963070794, -87.655984213)",Uptown
11823510,JC427564,09/10/2019 01:25:00 PM,093XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,2223,22,21,73,26,1172618.0,1842952.0,2019,09/17/2019 03:49:10 PM,41.724494263,-87.643297231,"(41.724494263, -87.643297231)",Washington Heights
11824610,JC428836,09/10/2019 01:19:00 PM,016XX S INDIANA AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,132,1,3,33,06,1177921.0,1892372.0,2019,09/17/2019 03:49:10 PM,41.859989233,-87.622375476,"(41.859989233, -87.622375476)",Near South Side
11824991,JC429372,09/10/2019 01:17:00 PM,058XX N KENMORE AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,2022,20,48,77,06,1168186.0,1939028.0,2019,09/17/2019 03:49:10 PM,41.988231436,-87.656758504,"(41.988231436, -87.656758504)",Edgewater
11823945,JC427946,09/10/2019 01:15:00 PM,053XX N WESTERN AVE,0560,ASSAULT,SIMPLE,CAR WASH,False,False,2011,20,40,4,08A,1159383.0,1935290.0,2019,09/17/2019 03:49:10 PM,41.978160468,-87.689240087,"(41.978160468, -87.689240087)",Lincoln Square
11825041,JC429200,09/10/2019 01:15:00 PM,027XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,False,False,1411,14,32,22,06,1157241.0,1918050.0,2019,09/17/2019 03:49:10 PM,41.930896787,-87.697587655,"(41.930896787, -87.697587655)",Logan Square
11823528,JC427561,09/10/2019 01:15:00 PM,075XX S HARVARD AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,623,6,6,69,08B,1175373.0,1854974.0,2019,09/17/2019 03:49:10 PM,41.757423116,-87.632847291,"(41.757423116, -87.632847291)",Grand Crossing
11823584,JC427540,09/10/2019 01:13:00 PM,029XX S ARCHER AVE,0460,BATTERY,SIMPLE,DAY CARE CENTER,False,False,913,9,11,60,08B,1167641.0,1885189.0,2019,09/17/2019 03:49:10 PM,41.840505827,-87.660316974,"(41.840505827, -87.660316974)",Bridgeport
11823508,JC427538,09/10/2019 01:10:00 PM,077XX S PAXTON AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,False,414,4,8,43,26,1192210.0,1854178.0,2019,09/17/2019 03:49:10 PM,41.754846052,-87.571168796,"(41.754846052, -87.571168796)",South Shore
11823573,JC427544,09/10/2019 01:10:00 PM,113XX S EGGLESTON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,2233,22,34,49,26,1175319.0,1829756.0,2019,09/17/2019 03:49:10 PM,41.688222699,-87.633796196,"(41.688222699, -87.633796196)",Roseland
11823507,JC427547,09/10/2019 01:10:00 PM,014XX N CICERO AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,False,2533,25,37,25,18,1144114.0,1909214.0,2019,09/17/2019 03:49:10 PM,41.90690686,-87.746049479,"(41.90690686, -87.746049479)",Austin
11823481,JC427514,09/10/2019 01:06:00 PM,046XX N KENMORE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1914,19,46,3,08A,1168401.0,1931116.0,2019,09/17/2019 03:49:10 PM,41.966516031,-87.656197758,"(41.966516031, -87.656197758)",Uptown
11823602,JC427583,09/10/2019 01:00:00 PM,037XX W MONTROSE AVE,0460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,1723,17,35,16,08B,1150458.0,1928977.0,2019,09/17/2019 03:49:10 PM,41.961016635,-87.722227643,"(41.961016635, -87.722227643)",Irving Park
13582165,JH410140,09/10/2019 01:00:00 PM,013XX S KEDZIE AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,1022,10,24,29,11,,,2019,09/01/2024 03:41:32 PM,,,,
11823865,JC427500,09/10/2019 01:00:00 PM,016XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,False,False,411,4,8,43,14,1188385.0,1852925.0,2019,09/17/2019 03:49:10 PM,41.751499836,-87.585226023,"(41.751499836, -87.585226023)",South Chicago
11823814,JC427520,09/10/2019 01:00:00 PM,006XX W 63RD ST,1120,DECEPTIVE PRACTICE,FORGERY,SIDEWALK,False,False,711,7,16,68,10,1173047.0,1863112.0,2019,09/17/2019 03:49:10 PM,41.779806409,-87.641131698,"(41.779806409, -87.641131698)",Englewood
11826083,JC430231,09/10/2019 01:00:00 PM,040XX W 26TH ST,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,False,False,1013,10,22,30,06,1149918.0,1886419.0,2019,09/17/2019 03:49:10 PM,41.844243782,-87.725321944,"(41.844243782, -87.725321944)",Little Village
11837461,JC444271,09/10/2019 01:00:00 PM,003XX E 53RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,231,2,3,40,11,1179523.0,1869957.0,2019,09/24/2019 03:41:25 PM,41.798444234,-87.617180944,"(41.798444234, -87.617180944)",Washington Park
11824105,JC428270,09/10/2019 01:00:00 PM,035XX N BOSWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,False,1922,19,44,6,14,1165355.0,1923525.0,2019,09/17/2019 03:49:10 PM,41.945751506,-87.667614188,"(41.945751506, -87.667614188)",Lake View
11823659,JC427686,09/10/2019 01:00:00 PM,008XX S STATE ST,0890,THEFT,FROM BUILDING,OTHER,False,False,123,1,4,32,06,1176486.0,1896551.0,2019,09/17/2019 03:49:10 PM,41.871489164,-87.627516791,"(41.871489164, -87.627516791)",Printers Row
11827017,JC431688,09/10/2019 01:00:00 PM,054XX W CHICAGO AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,1524,15,37,25,08A,1139655.0,1904800.0,2019,09/18/2019 03:41:04 PM,41.894876922,-87.762537358,"(41.894876922, -87.762537358)",Austin
11823817,JC427598,09/10/2019 01:00:00 PM,032XX W HIRSCH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1422,14,26,23,11,1154476.0,1909126.0,2019,09/17/2019 03:49:10 PM,41.906464396,-87.707987631,"(41.906464396, -87.707987631)",Humboldt Park
11823582,JC427534,09/10/2019 12:59:00 PM,032XX S ABERDEEN ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,913,9,11,60,26,1169513.0,1883178.0,2019,09/17/2019 03:49:10 PM,41.834946999,-87.653505898,"(41.834946999, -87.653505898)",Bridgeport
11823572,JC427526,09/10/2019 12:56:00 PM,087XX S MAY ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,SIDEWALK,False,False,2222,22,21,71,26,1170182.0,1846820.0,2019,03/18/2020 03:40:21 PM,41.735161848,-87.652108124,"(41.735161848, -87.652108124)",Auburn Gresham
11824501,JC427519,09/10/2019 12:50:00 PM,010XX W RANDOLPH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1224,12,27,28,06,1169307.0,1901120.0,2019,09/17/2019 03:49:10 PM,41.884185797,-87.653740666,"(41.884185797, -87.653740666)",West Loop
11823612,JC427476,09/10/2019 12:48:00 PM,073XX S WOLCOTT AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,735,7,17,67,04B,1164956.0,1856085.0,2019,06/18/2020 03:41:34 PM,41.760698271,-87.670992821,"(41.760698271, -87.670992821)",Englewood
11824741,JC428777,09/10/2019 12:45:00 PM,077XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,621,6,17,71,06,1172643.0,1853541.0,2019,09/17/2019 03:49:10 PM,41.753551347,-87.642894473,"(41.753551347, -87.642894473)",Auburn Gresham
11825023,JC429194,09/10/2019 12:45:00 PM,068XX N LAKEWOOD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,2431,24,49,1,06,1166258.0,1945482.0,2019,09/17/2019 03:49:10 PM,42.00598293,-87.663664179,"(42.00598293, -87.663664179)",Rogers Park
11823696,JC427524,09/10/2019 12:40:00 PM,018XX S ASHLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,GOVERNMENT BUILDING/PROPERTY,False,False,1233,12,25,31,26,1166017.0,1890994.0,2019,09/17/2019 03:49:10 PM,41.856470062,-87.6661109,"(41.856470062, -87.6661109)",Lower West Side
11830745,JC435976,09/10/2019 12:40:00 PM,026XX W 24TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1034,10,12,30,06,,,2019,09/17/2019 03:49:10 PM,,,,
11823484,JC427492,09/10/2019 12:40:00 PM,006XX N STATE ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,1834,18,42,8,08B,1176257.0,1904594.0,2019,09/17/2019 03:49:10 PM,41.893564774,-87.628114875,"(41.893564774, -87.628114875)",River North
11825821,JC430304,09/10/2019 12:37:00 PM,047XX S KARLOV AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,False,815,8,14,57,26,1149829.0,1872788.0,2019,09/17/2019 03:49:10 PM,41.806840173,-87.72600218,"(41.806840173, -87.72600218)",Archer Heights
11831462,JC437081,09/10/2019 12:35:00 PM,014XX W 72ND PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,734,7,17,67,08A,1167956.0,1856669.0,2019,09/20/2019 03:52:43 PM,41.762236933,-87.659980913,"(41.762236933, -87.659980913)",Englewood
11823578,JC427498,09/10/2019 12:32:00 PM,020XX W 76TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,True,True,611,6,18,71,04A,1163675.0,1854242.0,2019,09/17/2019 03:49:10 PM,41.755667785,-87.675739396,"(41.755667785, -87.675739396)",Auburn Gresham
11823483,JC427489,09/10/2019 12:30:00 PM,010XX W 14TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,True,1232,12,11,28,14,1169770.0,1893572.0,2019,09/17/2019 03:49:10 PM,41.863463449,-87.652260416,"(41.863463449, -87.652260416)","Little Italy, UIC"
11825367,JC429397,09/10/2019 12:30:00 PM,049XX S PRAIRIE AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,ALLEY,False,False,224,2,3,38,02,1178874.0,1872428.0,2019,11/05/2019 03:41:06 PM,41.805239693,-87.619485678,"(41.805239693, -87.619485678)",Grand Boulevard
11823637,JC427678,09/10/2019 12:29:00 PM,016XX W HARRISON ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1231,12,27,28,06,1165692.0,1897450.0,2019,09/17/2019 03:49:10 PM,41.874192812,-87.667119921,"(41.874192812, -87.667119921)","Little Italy, UIC"
11823489,JC427509,09/10/2019 12:27:00 PM,054XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,814,8,14,56,06,1145070.0,1869741.0,2019,09/17/2019 03:49:10 PM,41.798569683,-87.743533609,"(41.798569683, -87.743533609)",Garfield Ridge
11823793,JC427465,09/10/2019 12:27:00 PM,037XX W GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2535,25,26,23,08B,1151140.0,1908102.0,2019,09/17/2019 03:49:10 PM,41.903720524,-87.720269028,"(41.903720524, -87.720269028)",Humboldt Park
11823656,JC427471,09/10/2019 12:20:00 PM,008XX W ROSCOE ST,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,1924,19,44,6,06,1170071.0,1922780.0,2019,09/17/2019 03:49:10 PM,41.943605379,-87.650301762,"(41.943605379, -87.650301762)",Lake View
11824457,JC427459,09/10/2019 12:20:00 PM,010XX W MARQUETTE RD,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,True,724,7,6,68,04A,1170351.0,1860384.0,2019,09/17/2019 03:49:10 PM,41.772379576,-87.651094921,"(41.772379576, -87.651094921)",Englewood
11823470,JC427503,09/10/2019 12:19:00 PM,035XX W POLK ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,True,False,1133,11,24,27,24,1152910.0,1896141.0,2019,09/17/2019 03:49:10 PM,41.870863428,-87.71408442,"(41.870863428, -87.71408442)",Garfield Park
11832718,JC438552,09/10/2019 12:17:00 PM,017XX N WESTERN AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1434,14,32,24,06,1160086.0,1911784.0,2019,09/22/2019 03:59:38 PM,41.913644076,-87.687306326,"(41.913644076, -87.687306326)",Wicker Park
11823751,JC427470,09/10/2019 12:15:00 PM,002XX W GARFIELD BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,935,9,3,37,14,1175445.0,1868497.0,2019,09/17/2019 03:49:10 PM,41.794530106,-87.632179351,"(41.794530106, -87.632179351)",Englewood
11823734,JC427512,09/10/2019 12:15:00 PM,016XX S CHRISTIANA AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",False,False,1021,10,24,29,04B,1154304.0,1891560.0,2019,09/17/2019 03:49:10 PM,41.85826495,-87.709088822,"(41.85826495, -87.709088822)",North Lawndale
11823524,JC427511,09/10/2019 12:15:00 PM,037XX N SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1733,17,33,16,08B,1153724.0,1924639.0,2019,09/17/2019 03:49:10 PM,41.949048328,-87.71033599,"(41.949048328, -87.71033599)",Irving Park
11824902,JC429327,09/10/2019 12:15:00 PM,100XX W OHARE ST,0870,THEFT,POCKET-PICKING,AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA,False,False,1651,16,41,76,06,1100658.0,1934241.0,2019,09/17/2019 03:49:10 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)",O'Hare
11853154,JC427455,09/10/2019 12:15:00 PM,076XX S SOUTH CHICAGO AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,VEHICLE NON-COMMERCIAL,True,False,411,4,5,43,18,1186365.0,1854740.0,2019,07/30/2020 03:41:40 PM,41.75652833,-87.592570988,"(41.75652833, -87.592570988)",Avalon Park
11824454,JC428686,09/10/2019 12:14:00 PM,076XX N MARSHFIELD AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2422,24,49,1,06,1163977.0,1950563.0,2019,09/17/2019 03:49:10 PM,42.019973942,-87.671911768,"(42.019973942, -87.671911768)",Rogers Park
11824301,JC427468,09/10/2019 12:12:00 PM,001XX N PULASKI RD,0460,BATTERY,SIMPLE,CTA BUS,False,False,1122,11,28,26,08B,1149719.0,1900043.0,2019,09/17/2019 03:49:10 PM,41.88163353,-87.725698375,"(41.88163353, -87.725698375)",Garfield Park
11824801,JC429186,09/10/2019 12:00:00 PM,080XX S PAULINA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,611,6,21,71,11,1166411.0,1851330.0,2019,09/17/2019 03:49:10 PM,41.747619022,-87.665795386,"(41.747619022, -87.665795386)",Auburn Gresham
11832485,JC438296,09/10/2019 12:00:00 PM,053XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,225,2,3,40,11,1177621.0,1869622.0,2019,09/22/2019 03:59:38 PM,41.797568234,-87.624166036,"(41.797568234, -87.624166036)",Washington Park
11825784,JC429074,09/10/2019 12:00:00 PM,019XX E 75TH ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,414,4,8,43,08A,1190650.0,1855630.0,2019,09/17/2019 03:49:10 PM,41.758868246,-87.576838856,"(41.758868246, -87.576838856)",South Shore
11861537,JC473685,09/10/2019 12:00:00 PM,074XX S PHILLIPS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,334,3,7,43,11,1193934.0,1856168.0,2019,10/18/2019 03:44:37 PM,41.760264682,-87.564785804,"(41.760264682, -87.564785804)",South Shore
11861273,JC460037,09/10/2019 12:00:00 PM,003XX W 64TH ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING/GROUNDS,False,False,722,7,20,68,02,1175044.0,1862506.0,2019,10/18/2019 03:44:37 PM,41.778099133,-87.633828531,"(41.778099133, -87.633828531)",Englewood
11946357,JD109435,09/10/2019 12:00:00 PM,025XX N NORMANDY AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,2512,25,29,18,06,1131321.0,1916235.0,2019,01/12/2020 03:39:27 PM,41.926404101,-87.792881805,"(41.926404101, -87.792881805)",Montclare
11828052,JC432927,09/10/2019 12:00:00 PM,026XX E 75TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,334,3,7,43,06,1195183.0,1855748.0,2019,09/07/2021 03:41:02 PM,41.759081459,-87.560222122,"(41.759081459, -87.560222122)",South Shore
11824671,JC428076,09/10/2019 12:00:00 PM,024XX W ROSEMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2413,24,50,2,05,1159092.0,1941755.0,2019,09/17/2019 03:49:10 PM,41.995906695,-87.69013169,"(41.995906695, -87.69013169)",West Ridge
11831349,JC436821,09/10/2019 12:00:00 PM,004XX W ENGLEWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,711,7,20,68,11,1174383.0,1863493.0,2019,09/20/2019 03:52:43 PM,41.780822299,-87.636222438,"(41.780822299, -87.636222438)",Englewood
11823748,JC427797,09/10/2019 12:00:00 PM,028XX W 64TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,823,8,17,66,06,1158634.0,1862082.0,2019,09/17/2019 03:49:10 PM,41.777286166,-87.694000011,"(41.777286166, -87.694000011)",Chicago Lawn
11833868,JC439891,09/10/2019 12:00:00 PM,090XX S BELL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2221,22,19,72,11,1162949.0,1844622.0,2019,09/22/2019 03:59:38 PM,41.729284238,-87.678668231,"(41.729284238, -87.678668231)",Beverly
11824640,JC428870,09/10/2019 12:00:00 PM,057XX S STONY ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,235,2,5,41,07,1187858.0,1867236.0,2019,11/08/2019 03:40:51 PM,41.790782991,-87.586701931,"(41.790782991, -87.586701931)",Hyde Park
11823718,JC427825,09/10/2019 12:00:00 PM,022XX N BISSELL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1812,18,43,7,11,1169588.0,1915076.0,2019,09/17/2019 03:49:10 PM,41.922475795,-87.652301957,"(41.922475795, -87.652301957)",Sheffield & DePaul
11828240,JC433091,09/10/2019 12:00:00 PM,028XX N WOLCOTT AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1931,19,32,5,06,1163188.0,1918837.0,2019,09/18/2019 03:41:04 PM,41.932933278,-87.675711485,"(41.932933278, -87.675711485)",North Center
11824007,JC427965,09/10/2019 12:00:00 PM,079XX S MARQUETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,422,4,7,46,08B,1195558.0,1852808.0,2019,09/17/2019 03:49:10 PM,41.751004623,-87.558944779,"(41.751004623, -87.558944779)",South Chicago
11847055,JC455900,09/10/2019 12:00:00 PM,014XX W WINONA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2033,20,47,3,11,1165593.0,1934305.0,2019,10/04/2019 03:39:25 PM,41.975327193,-87.666431006,"(41.975327193, -87.666431006)",Uptown
11835036,JC435721,09/10/2019 12:00:00 PM,032XX N BROADWAY,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,1925,19,44,6,08B,1171671.0,1921994.0,2019,09/24/2019 03:41:25 PM,41.94141343,-87.644444188,"(41.94141343, -87.644444188)",Boystown
12049853,JD231392,09/10/2019 12:00:00 PM,053XX W CRYSTAL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2532,25,37,25,11,1140414.0,1907807.0,2019,05/16/2020 03:40:07 PM,41.903114598,-87.75967587,"(41.903114598, -87.75967587)",Austin
11823596,JC427444,09/10/2019 11:51:00 AM,083XX S INGLESIDE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),True,False,632,6,8,44,15,1184004.0,1849952.0,2019,09/17/2019 03:49:10 PM,41.743445022,-87.60137277,"(41.743445022, -87.60137277)",Chatham
11823700,JC427767,09/10/2019 11:50:00 AM,0000X E MADISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,112,1,42,32,06,1176542.0,1900407.0,2019,09/17/2019 03:49:10 PM,41.88206899,-87.627194723,"(41.88206899, -87.627194723)",Loop
11823463,JC427450,09/10/2019 11:45:00 AM,047XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,821,8,14,58,06,1155847.0,1872716.0,2019,09/17/2019 03:49:10 PM,41.806523779,-87.70393181,"(41.806523779, -87.70393181)",Brighton Park
11823398,JC427409,09/10/2019 11:45:00 AM,002XX W 63RD ST,0460,BATTERY,SIMPLE,GAS STATION,False,False,722,7,20,68,08B,1175510.0,1863188.0,2019,09/17/2019 03:49:10 PM,41.779960201,-87.632099778,"(41.779960201, -87.632099778)",Englewood
11825326,JC429676,09/10/2019 11:45:00 AM,018XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1233,12,25,31,08A,1166008.0,1891334.0,2019,09/17/2019 03:49:10 PM,41.857403244,-87.666134237,"(41.857403244, -87.666134237)",Lower West Side
11823550,JC427398,09/10/2019 11:41:00 AM,011XX S CANAL ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,124,1,25,28,06,1173303.0,1895451.0,2019,09/17/2019 03:49:10 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)",West Loop
11824298,JC427410,09/10/2019 11:40:00 AM,015XX W JONQUIL TER,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,2422,24,49,1,08B,1164516.0,1950995.0,2019,09/17/2019 03:49:10 PM,42.021147909,-87.669915975,"(42.021147909, -87.669915975)",Rogers Park
11823456,JC427422,09/10/2019 11:36:00 AM,062XX N FAIRFIELD AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),True,False,2413,24,50,2,08B,1156870.0,1941285.0,2019,09/17/2019 03:49:10 PM,41.994662503,-87.698318226,"(41.994662503, -87.698318226)",West Ridge
11823614,JC427460,09/10/2019 11:32:00 AM,056XX S JUSTINE ST,0485,BATTERY,AGGRAVATED OF A CHILD,RESIDENCE,True,True,713,7,16,67,04B,1166972.0,1867288.0,2019,09/17/2019 03:49:10 PM,41.791397902,-87.663284158,"(41.791397902, -87.663284158)",Englewood
11826986,JC431693,09/10/2019 11:30:00 AM,084XX S HOLLAND RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT/GARAGE(NON.RESID.),False,False,622,6,21,44,11,1175662.0,1848962.0,2019,09/18/2019 03:41:04 PM,41.740918989,-87.631967753,"(41.740918989, -87.631967753)",Chatham
