trip_id,year,month,week,day,hour,usertype,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,from_station_name,latitude_start,longitude_start,dpcapacity_start,to_station_id,to_station_name,latitude_end,longitude_end,dpcapacity_end,start_neighborhood,end_neighborhood
7785305,2015,10,40,6,15,Subscriber,Male,2015-10-04 15:33:00,2015-10-04 15:48:00,15.233333333333333,55.9,cloudy,97,Museum Campus,41.865212,-87.61775899999998,35.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,31.0,Museum Campus,Loop
4592776,2015,3,11,0,19,Subscriber,Female,2015-03-09 19:44:00,2015-03-09 19:53:00,9.5,42.1,cloudy,287,Franklin St & Arcade Pl,41.881469,-87.635177,27.0,74,Kingsbury St & Erie St,41.89384315,-87.64185116,23.0,Loop,River North
15109454,2017,7,28,3,8,Subscriber,Male,2017-07-13 08:42:20,2017-07-13 08:58:01,15.683333333333334,75.9,cloudy,58,Marshfield Ave & Cortland St,41.916017,-87.668879,23.0,46,Wells St & Walton St,41.89993001,-87.63443007,19.0,Bucktown,River North
5300219,2015,5,21,5,20,Subscriber,Female,2015-05-23 20:10:00,2015-05-23 20:18:00,8.4,69.1,cloudy,2,Michigan Ave & Balbo Ave,41.872293,-87.624091,35.0,41,Federal St & Polk St,41.87207763,-87.62954377,19.0,Grant Park,Printers Row
11465785,2016,8,34,0,17,Subscriber,Male,2016-08-22 17:47:15,2016-08-22 18:11:22,24.116666666666667,75.9,cloudy,272,Indiana Ave & 31st St,41.838842,-87.62185699999998,11.0,418,Ellis Ave & 53rd St,41.79933626,-87.60095811,11.0,Douglas,Hyde Park
3756046,2014,9,39,5,6,Subscriber,Male,2014-09-27 06:16:00,2014-09-27 06:38:00,22.1,55.9,cloudy,229,Southport Ave & Roscoe St,41.943739,-87.66402,19.0,128,Damen Ave & Chicago Ave,41.895769,-87.67721999999998,15.0,Lake View,West Town
4657812,2015,3,12,1,16,Subscriber,Female,2015-03-17 16:45:00,2015-03-17 17:07:00,21.5,43.0,cloudy,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,143,Sedgwick St & Webster Ave,41.922167,-87.638888,15.0,Loop,Lincoln Park
17315991,2017,11,47,1,22,Subscriber,Male,2017-11-21 22:38:00,2017-11-21 22:41:00,3.083333333333333,28.0,cloudy,22,May St & Taylor St,41.8694821,-87.6554864,15.0,19,Loomis St & Taylor St (*),41.869417,-87.660996,16.0,"Little Italy, UIC","Little Italy, UIC"
9864994,2016,6,22,3,18,Subscriber,Female,2016-06-02 18:03:00,2016-06-02 18:17:00,14.2,77.0,cloudy,88,May St & Randolph St,41.88397,-87.655688,15.0,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0,West Loop,West Loop
10562717,2016,7,27,3,17,Subscriber,Male,2016-07-07 17:17:39,2016-07-07 17:39:37,21.966666666666665,79.0,rain or snow,332,Halsted St & Diversey Pkwy,41.933666,-87.64895899999998,20.0,21,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,15.0,Lake View,West Loop
11905799,2016,9,37,4,7,Subscriber,Female,2016-09-16 07:16:07,2016-09-16 07:20:36,4.483333333333333,68.0,cloudy,290,Kedzie Ave & Palmer Ct,41.921525,-87.70732199999998,15.0,123,California Ave & Milwaukee Ave,41.922695,-87.697153,15.0,Logan Square,Logan Square
17525398,2017,12,51,5,13,Subscriber,Female,2017-12-23 13:48:00,2017-12-23 13:58:00,10.25,28.0,cloudy,331,Halsted St & Blackhawk St (*),41.908537,-87.648627,20.0,144,Larrabee St & Webster Ave,41.921822,-87.64414000000002,19.0,River North,Lincoln Park
13853547,2017,5,18,1,8,Subscriber,Male,2017-05-02 08:56:52,2017-05-02 09:17:54,21.03333333333333,43.0,cloudy,20,Sheffield Ave & Kingsbury St,41.910522,-87.65310600000002,15.0,264,Stetson Ave & South Water St,41.886835,-87.62232,19.0,River North,Loop
13381261,2017,3,10,2,17,Subscriber,Male,2017-03-08 17:22:12,2017-03-08 17:34:20,12.133333333333333,48.0,cloudy,181,LaSalle St & Illinois St,41.890755,-87.632009,31.0,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0,River North,West Loop
3711602,2014,9,39,2,7,Subscriber,Male,2014-09-24 07:45:00,2014-09-24 08:01:00,16.0,57.9,cloudy,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,331,Halsted St & Blackhawk St,41.90854,-87.64856800000003,19.0,Loop,River North
6219433,2015,7,29,0,17,Subscriber,Male,2015-07-13 17:22:00,2015-07-13 17:29:00,6.683333333333334,84.0,cloudy,68,Clinton St & Tilden St,41.875885,-87.640795,23.0,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,27.0,West Loop,West Town
14067307,2017,5,20,3,9,Subscriber,Male,2017-05-18 09:32:40,2017-05-18 09:39:05,6.416666666666667,71.1,cloudy,198,Green St & Madison St,41.881892,-87.64878900000002,19.0,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,31.0,West Loop,River North
5021131,2015,5,18,5,11,Subscriber,Female,2015-05-02 11:29:00,2015-05-02 11:46:00,17.316666666666666,71.1,clear,167,Damen Ave & Coulter St,41.8492,-87.67564,11.0,382,Western Ave & Congress Pkwy,41.87474885,-87.68644528,19.0,Lower West Side,"Little Italy, UIC"
12170315,2016,10,40,0,8,Subscriber,Male,2016-10-03 08:04:27,2016-10-03 08:15:09,10.7,62.1,cloudy,14,Morgan St & 18th St,41.858086,-87.651073,15.0,71,Morgan St & Lake St,41.88548331,-87.65230486,23.0,Lower West Side,West Loop
6433232,2015,7,30,3,20,Subscriber,Male,2015-07-23 20:59:00,2015-07-23 21:20:00,21.03333333333333,75.0,cloudy,227,Southport Ave & Waveland Ave,41.94815,-87.66394,15.0,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0,Wrigleyville,Lake View
5500782,2015,6,23,5,11,Subscriber,Male,2015-06-06 11:30:00,2015-06-06 11:42:00,12.083333333333334,68.0,cloudy,23,Orleans St & Elm St,41.902924,-87.637715,15.0,212,Wells St & Hubbard St,41.889933,-87.63426199999998,31.0,River North,River North
3028692,2014,8,32,5,9,Subscriber,Female,2014-08-09 09:25:00,2014-08-09 09:32:00,7.8,75.0,cloudy,199,Wabash Ave & Grand Ave,41.891738,-87.626937,15.0,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,19.0,River North,Streeterville
1880367,2014,5,22,4,16,Subscriber,Male,2014-05-30 16:42:00,2014-05-30 16:54:00,12.033333333333331,77.0,cloudy,191,Canal St & Monroe St,41.8807,-87.63946999999999,23.0,331,Halsted St & Blackhawk St,41.90854,-87.64856800000001,19.0,West Loop,River North
4390674,2014,12,52,1,11,Subscriber,Female,2014-12-23 11:40:00,2014-12-23 11:55:00,14.9,45.0,cloudy,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,19.0,81,Daley Center Plaza,41.884451,-87.629892,47.0,Grant Park,Loop
15770236,2017,8,32,5,22,Subscriber,Male,2017-08-12 22:58:25,2017-08-12 23:18:45,20.33333333333333,64.9,cloudy,93,Sheffield Ave & Willow St,41.913688,-87.652855,15.0,24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,15.0,Lincoln Park,Streeterville
13399958,2017,3,10,5,20,Subscriber,Male,2017-03-11 20:37:21,2017-03-11 20:48:25,11.066666666666666,27.0,cloudy,350,Ashland Ave & Chicago Ave,41.895966,-87.66774699999998,15.0,233,Sangamon St & Washington Blvd (*),41.883004,-87.65114799999998,16.0,West Town,West Loop
13956191,2017,5,19,3,16,Subscriber,Male,2017-05-11 16:54:52,2017-05-11 17:00:47,5.916666666666667,64.9,cloudy,36,Franklin St & Jackson Blvd,41.8777079559,-87.6353211408,31.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999997,31.0,Loop,West Loop
14987320,2017,7,27,3,20,Subscriber,Male,2017-07-06 20:58:21,2017-07-06 21:08:33,10.2,84.9,cloudy,80,Aberdeen St & Monroe St,41.880419,-87.655519,19.0,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,27.0,West Loop,West Town
1859899,2014,5,22,3,8,Subscriber,Female,2014-05-29 08:46:00,2014-05-29 09:00:00,13.6,64.0,cloudy,168,Michigan Ave & 14th St,41.864059000000005,-87.623727,19.0,81,Daley Center Plaza,41.884163,-87.629635,39.0,Near South Side,Loop
6727681,2015,8,32,3,11,Subscriber,Male,2015-08-06 11:54:00,2015-08-06 12:13:00,18.466666666666665,80.1,cloudy,177,Theater on the Lake,41.926277,-87.630834,23.0,264,Stetson Ave & South Water St,41.886835,-87.62232,19.0,Lincoln Park,Loop
10919999,2016,7,30,0,14,Subscriber,Female,2016-07-25 14:46:55,2016-07-25 14:58:54,11.983333333333333,89.1,cloudy,198,Green St & Madison St,41.881892,-87.64878900000002,19.0,283,LaSalle St & Jackson Blvd,41.87817,-87.631985,31.0,West Loop,Loop
16949942,2017,10,41,6,11,Subscriber,Male,2017-10-15 11:08:00,2017-10-15 11:16:00,7.816666666666666,54.0,cloudy,6,Dusable Harbor,41.885041,-87.612794,39.0,142,McClurg Ct & Erie St,41.894503,-87.61785400000002,31.0,Loop,Streeterville
2964213,2014,8,32,1,16,Subscriber,Male,2014-08-05 16:59:00,2014-08-05 17:10:00,11.416666666666666,79.0,cloudy,53,Wells St & Erie St,41.893832,-87.63419499999998,19.0,174,Canal St & Madison St,41.882091,-87.639833,23.0,River North,West Loop
11417764,2016,8,33,5,11,Subscriber,Female,2016-08-20 11:07:59,2016-08-20 11:15:06,7.116666666666666,75.0,cloudy,143,Sedgwick St & Webster Ave,41.922167,-87.638888,15.0,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,39.0,Lincoln Park,Lincoln Park
2832843,2014,7,31,0,21,Subscriber,Male,2014-07-28 21:52:00,2014-07-28 21:58:00,5.7,62.1,cloudy,114,Sheffield Ave & Addison St,41.94688,-87.65445,27.0,154,Southport Ave & Belmont Ave,41.93949,-87.66378,15.0,Wrigleyville,Lake View
3949907,2014,10,42,0,18,Subscriber,Male,2014-10-13 18:08:00,2014-10-13 18:13:00,5.183333333333334,66.9,rain or snow,77,Clinton St & Madison St,41.8815824,-87.64127743,23.0,56,Desplaines St & Kinzie St,41.88871604,-87.64444785,19.0,West Loop,West Town
13519216,2017,4,13,5,8,Subscriber,Male,2017-04-01 08:06:01,2017-04-01 08:22:58,16.95,44.1,cloudy,457,Clark St & Elmdale Ave,41.99089374974,-87.6695833982,19.0,229,Southport Ave & Roscoe St,41.943739,-87.66402,19.0,Edgewater,Lake View
9444456,2016,5,18,4,14,Subscriber,Male,2016-05-06 14:04:00,2016-05-06 14:25:00,21.516666666666666,79.0,cloudy,340,Clark St & Wrightwood Ave,41.929546,-87.643118,15.0,40,LaSalle St & Adams St,41.879344,-87.631985,15.0,Lincoln Park,Loop
10358133,2016,6,26,0,17,Subscriber,Female,2016-06-27 17:33:00,2016-06-27 17:51:00,17.816666666666666,86.0,cloudy,257,Lincoln Ave & Waveland Ave,41.94911,-87.675112,15.0,504,Campbell Ave & Fullerton Ave,41.924632,-87.689307,15.0,North Center,Logan Square
5829898,2015,6,26,3,8,Subscriber,Female,2015-06-25 08:50:00,2015-06-25 09:04:00,14.05,70.0,cloudy,232,Pine Grove Ave & Waveland Ave,41.949275,-87.646303,23.0,34,Cannon Dr & Fullerton Ave,41.92675599,-87.63442878,15.0,Lake View,Lincoln Park
4565182,2015,3,9,6,19,Subscriber,Male,2015-03-01 19:34:00,2015-03-01 19:39:00,4.566666666666666,19.9,clear,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,15.0,340,Clark St & Wrightwood Ave,41.929546,-87.643118,15.0,Sheffield & DePaul,Lincoln Park
1798611,2014,5,21,6,2,Subscriber,Male,2014-05-25 02:27:00,2014-05-25 02:44:00,16.833333333333332,55.9,cloudy,199,Wabash Ave & Grand Ave,41.891738,-87.626937,15.0,321,Wabash Ave & 8th St,41.871962,-87.62610600000001,19.0,River North,Loop
12957220,2016,12,52,0,11,Subscriber,Male,2016-12-26 11:21:53,2016-12-26 11:35:50,13.95,52.0,cloudy,264,Stetson Ave & South Water St,41.886835,-87.62232,19.0,134,Peoria St & Jackson Blvd,41.877749,-87.649633,19.0,Loop,West Loop
6389952,2015,7,30,1,21,Subscriber,Male,2015-07-21 21:33:00,2015-07-21 21:52:00,19.0,75.0,cloudy,80,Aberdeen St & Monroe St (Madison St),41.881487,-87.654752,19.0,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0,West Loop,Grant Park
17369233,2017,11,48,2,16,Subscriber,Male,2017-11-29 16:58:00,2017-11-29 17:07:00,9.883333333333333,42.1,cloudy,48,Larrabee St & Kingsbury St,41.897764,-87.642884,39.0,192,Canal St & Adams St,41.879255,-87.639904,47.0,River North,West Loop
10286554,2016,6,25,4,8,Subscriber,Male,2016-06-24 08:33:00,2016-06-24 08:37:00,3.883333333333333,73.0,cloudy,111,Sedgwick St & Huron St,41.894666,-87.638437,19.0,110,Dearborn St & Erie St,41.893992,-87.62931800000001,23.0,River North,River North
14834642,2017,6,26,4,6,Subscriber,Male,2017-06-30 06:49:30,2017-06-30 06:57:15,7.75,68.0,cloudy,192,Canal St & Adams St,41.879255,-87.639904,47.0,212,Orleans St & Ohio St,41.892154,-87.636928,23.0,West Loop,River North
2893098,2014,8,31,4,12,Subscriber,Male,2014-08-01 12:42:00,2014-08-01 12:54:00,12.533333333333331,82.0,cloudy,260,Kedzie Ave & Milwaukee Ave,41.929567,-87.70785699999998,19.0,276,California Ave & North Ave,41.91044,-87.6972,11.0,Logan Square,Humboldt Park
11623070,2016,8,35,2,17,Subscriber,Male,2016-08-31 17:16:27,2016-08-31 17:26:15,9.8,73.0,cloudy,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,59,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,23.0,West Loop,Near South Side
17176326,2017,11,44,4,12,Subscriber,Male,2017-11-03 12:10:00,2017-11-03 12:20:00,10.716666666666669,44.1,cloudy,81,Daley Center Plaza,41.884241,-87.629634,39.0,59,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,23.0,Loop,Near South Side
8717468,2016,2,6,0,8,Subscriber,Female,2016-02-08 08:12:00,2016-02-08 08:17:00,5.15,28.4,rain or snow,72,Wabash Ave & 16th St,41.860384,-87.625813,15.0,59,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,23.0,Near South Side,Near South Side
9202521,2016,4,15,5,13,Subscriber,Female,2016-04-16 13:10:00,2016-04-16 13:17:00,7.683333333333334,75.9,cloudy,243,Lincoln Ave & Leavitt St,41.962391,-87.684146,15.0,475,Washtenaw Ave & Lawrence Ave,41.968711,-87.69617,15.0,Lincoln Square,Lincoln Square
2719824,2014,7,30,1,14,Subscriber,Male,2014-07-22 14:07:00,2014-07-22 14:20:00,12.4,89.1,cloudy,129,Blue Island Ave & 18th St,41.857556,-87.661535,15.0,280,Morgan St & 31st St,41.8378,-87.65114,11.0,Lower West Side,Bridgeport
17261171,2017,11,46,1,12,Subscriber,Male,2017-11-14 12:18:00,2017-11-14 12:24:00,6.133333333333334,46.9,cloudy,374,Western Ave & Walton St,41.89841769,-87.68659602,19.0,69,Damen Ave & Pierce Ave,41.90939601,-87.67769193,19.0,Ukrainian Village,Wicker Park
7785791,2015,10,40,6,16,Subscriber,Male,2015-10-04 16:10:00,2015-10-04 16:25:00,15.216666666666669,55.9,cloudy,367,Racine Ave & 35th St,41.83069611,-87.65597591,15.0,167,Damen Ave & Coulter St,41.8492,-87.67564,11.0,Bridgeport,Lower West Side
3076588,2014,8,33,0,19,Subscriber,Male,2014-08-11 19:02:00,2014-08-11 19:11:00,9.283333333333331,77.0,cloudy,45,Michigan Ave & Congress Pkwy,41.8760656,-87.62443336,15.0,273,Michigan Ave & 18th St,41.857937,-87.623633,15.0,Loop,Near South Side
14475091,2017,6,23,6,11,Subscriber,Female,2017-06-11 11:27:49,2017-06-11 11:30:58,3.15,86.0,cloudy,291,Wells St & Evergreen Ave,41.906724,-87.63483000000002,19.0,236,Sedgwick St & Schiller St,41.905664,-87.63851700000002,15.0,Old Town,Old Town
13886682,2017,5,18,4,7,Subscriber,Female,2017-05-05 07:53:34,2017-05-05 07:56:28,2.9,45.0,cloudy,277,Ashland Ave & Grand Ave,41.891072,-87.666611,15.0,119,Ashland Ave & Lake St,41.88541,-87.66731999999998,19.0,West Town,United Center
14812530,2017,6,26,2,18,Subscriber,Male,2017-06-28 18:14:39,2017-06-28 18:17:25,2.7666666666666666,78.8,cloudy,240,Sheridan Rd & Irving Park Rd,41.954245,-87.65440600000002,27.0,254,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043,15.0,Lake View,Lake View
13435439,2017,3,11,6,17,Subscriber,Male,2017-03-19 17:38:11,2017-03-19 17:44:28,6.283333333333333,52.0,cloudy,150,Fort Dearborn Dr & 31st St,41.838556,-87.60821800000002,15.0,237,MLK Jr Dr & 29th St,41.842052,-87.617,15.0,Douglas,Douglas
13151404,2017,2,6,0,6,Subscriber,Male,2017-02-06 06:23:56,2017-02-06 06:26:38,2.7,24.1,cloudy,247,Shore Dr & 55th St,41.795212,-87.580715,19.0,345,Lake Park Ave & 56th St,41.793242,-87.58778199999998,19.0,Hyde Park,Hyde Park
12692169,2016,11,45,3,8,Subscriber,Male,2016-11-10 08:48:26,2016-11-10 08:58:38,10.2,50.0,cloudy,107,Desplaines St & Jackson Blvd,41.878287,-87.643909,23.0,44,State St & Randolph St,41.8847302,-87.62773357,27.0,West Loop,Loop
4884019,2015,4,16,3,17,Subscriber,Female,2015-04-16 17:33:00,2015-04-16 17:38:00,5.4,63.0,cloudy,80,Aberdeen St & Madison St,41.881487,-87.654752,19.0,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,West Loop,West Loop
1593713,2014,5,19,2,14,Subscriber,Male,2014-05-07 14:11:00,2014-05-07 14:25:00,14.316666666666666,75.9,cloudy,109,900 W Harrison,41.874675,-87.650019,19.0,317,Wood St & Taylor St,41.869154,-87.67104499999999,15.0,"Little Italy, UIC","Little Italy, UIC"
13578852,2017,4,14,5,15,Subscriber,Male,2017-04-08 15:43:18,2017-04-08 15:54:00,10.7,66.9,cloudy,91,Clinton St & Washington Blvd,41.88338,-87.64116999999997,31.0,21,Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,15.0,West Loop,West Loop
12190527,2016,10,40,1,12,Subscriber,Male,2016-10-04 12:40:05,2016-10-04 12:45:35,5.5,72.0,cloudy,241,Morgan St & Polk St,41.871737,-87.65103,15.0,320,Loomis St & Lexington St,41.872187,-87.661501,15.0,"Little Italy, UIC","Little Italy, UIC"
8535986,2015,12,52,6,15,Subscriber,Male,2015-12-27 15:11:00,2015-12-27 15:23:00,12.333333333333334,36.0,cloudy,28,Larrabee St & Menomonee St,41.91468,-87.64331999999997,15.0,289,Wells St & Concord Pl,41.912202,-87.634664,19.0,Old Town,Old Town
11595319,2016,8,35,0,20,Subscriber,Male,2016-08-29 20:18:36,2016-08-29 20:22:29,3.883333333333333,75.0,cloudy,237,MLK Jr Dr & 29th St,41.842052,-87.617,15.0,263,Rhodes Ave & 32nd St,41.836208,-87.61353299999998,11.0,Douglas,Douglas
5710210,2015,6,25,4,7,Subscriber,Male,2015-06-19 07:11:00,2015-06-19 07:18:00,7.05,57.0,cloudy,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,146,Loomis St & Jackson Blvd,41.877945,-87.66200699999997,11.0,West Loop,West Loop
13199557,2017,2,7,1,7,Subscriber,Male,2017-02-14 07:32:16,2017-02-14 07:43:58,11.7,34.0,cloudy,53,Wells St & Huron St,41.894729,-87.634371,27.0,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,River North,Loop
5846071,2015,6,26,4,8,Subscriber,Male,2015-06-26 08:02:00,2015-06-26 08:06:00,4.25,61.0,cloudy,472,Lincoln Ave & Winona St,41.9749113,-87.69250256,15.0,239,Western Ave & Leland Ave,41.966555,-87.688487,19.0,Lincoln Square,Lincoln Square
9510570,2016,5,19,2,21,Subscriber,Male,2016-05-11 21:54:00,2016-05-11 22:13:00,19.65,55.0,cloudy,344,Ravenswood Ave & Lawrence Ave,41.96909,-87.674237,39.0,226,Racine Ave & Belmont Ave,41.939743,-87.658865,15.0,Lincoln Square,Lake View
17462987,2017,12,50,1,16,Subscriber,Male,2017-12-12 16:39:00,2017-12-12 16:42:00,3.45,19.0,cloudy,225,Halsted St & Dickens Ave,41.919936,-87.64883,15.0,67,Sheffield Ave & Fullerton Ave,41.92560188,-87.65370804,19.0,Lincoln Park,Sheffield & DePaul
11124840,2016,8,31,3,15,Subscriber,Male,2016-08-04 15:49:02,2016-08-04 15:53:50,4.8,90.0,cloudy,161,Rush St & Superior St,41.89576475,-87.62590803,23.0,172,Rush St & Cedar St,41.902308700000006,-87.62769053,11.0,Rush & Division,Gold Coast
11328114,2016,8,33,0,0,Subscriber,Female,2016-08-15 00:32:23,2016-08-15 00:35:09,2.783333333333333,71.1,cloudy,6,Dusable Harbor,41.88504199,-87.61279454,31.0,76,Lake Shore Dr & Monroe St,41.880958,-87.616743,39.0,Loop,Loop
12450940,2016,10,42,5,13,Subscriber,Female,2016-10-22 13:05:52,2016-10-22 13:17:47,11.916666666666666,57.0,cloudy,364,Larrabee St & Oak St,41.90021949,-87.64298547,15.0,225,Halsted St & Dickens Ave,41.919936,-87.64883,15.0,River North,Lincoln Park
10345824,2016,6,26,0,6,Subscriber,Male,2016-06-27 06:55:00,2016-06-27 07:08:00,13.466666666666669,73.0,cloudy,140,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,19.0,39,Wabash Ave & Adams St,41.879472,-87.62568900000002,23.0,Rush & Division,Loop
11341058,2016,8,33,0,18,Subscriber,Male,2016-08-15 18:47:45,2016-08-15 18:54:03,6.3,73.9,cloudy,161,Rush St & Superior St,41.89576475,-87.62590803,23.0,24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,15.0,Rush & Division,Streeterville
4988446,2015,4,18,2,8,Subscriber,Male,2015-04-29 08:34:00,2015-04-29 08:41:00,6.9,53.1,cloudy,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,90,Millennium Park,41.8810317,-87.62408432,35.0,West Loop,Millenium Park
16892097,2017,10,41,1,9,Subscriber,Male,2017-10-10 09:12:00,2017-10-10 09:36:00,24.116666666666667,62.1,cloudy,116,Western Ave & Winnebago Ave,41.91552,-87.687022,15.0,176,Clark St & Elm St,41.902973,-87.63128,27.0,Bucktown,Rush & Division
2869533,2014,7,31,3,7,Subscriber,Male,2014-07-31 07:56:00,2014-07-31 08:02:00,5.35,66.9,cloudy,250,Ashland Ave & Wellington Ave,41.936083,-87.66980699999998,19.0,115,Sheffield Ave & Wellington Ave,41.936253,-87.653566,23.0,Lake View,Lake View
4717856,2015,3,13,5,16,Subscriber,Male,2015-03-28 16:19:00,2015-03-28 16:24:00,4.5,35.1,clear,291,Wells St & Evergreen Ave,41.906724,-87.63483000000002,19.0,141,Clark St & Lincoln Ave,41.915689,-87.6346,23.0,Old Town,Old Town
8764819,2016,2,7,3,18,Subscriber,Male,2016-02-18 18:49:00,2016-02-18 19:02:00,12.8,39.0,cloudy,90,Millennium Park,41.881032,-87.624084,35.0,338,Calumet Ave & 18th St,41.857611,-87.619407,15.0,Millenium Park,Near South Side
6690636,2015,8,32,1,17,Subscriber,Female,2015-08-04 17:29:00,2015-08-04 17:46:00,17.116666666666667,80.1,cloudy,61,Wood St & Milwaukee Ave,41.907655,-87.672552,15.0,260,Kedzie Ave & Milwaukee Ave,41.929567,-87.70785699999998,19.0,Wicker Park,Logan Square
10935272,2016,7,30,1,9,Subscriber,Male,2016-07-26 09:05:01,2016-07-26 09:25:43,20.716666666666665,82.0,cloudy,144,Larrabee St & Webster Ave,41.921822,-87.64414000000002,15.0,33,State St & Van Buren St,41.877181,-87.627844,27.0,Lincoln Park,Loop
11219442,2016,8,32,1,8,Subscriber,Male,2016-08-09 08:06:30,2016-08-09 08:15:06,8.6,75.9,cloudy,24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,15.0,51,Clark St & Randolph St,41.88457623,-87.63188991,31.0,Streeterville,Loop
12698268,2016,11,45,3,17,Subscriber,Male,2016-11-10 17:15:13,2016-11-10 17:26:14,11.016666666666667,59.0,clear,287,Franklin St & Monroe St,41.880317,-87.63518499999998,27.0,282,Halsted St & Maxwell St,41.864883,-87.647071,15.0,Loop,"Little Italy, UIC"
13844528,2017,5,18,0,8,Subscriber,Male,2017-05-01 08:18:51,2017-05-01 08:36:34,17.716666666666665,53.1,cloudy,91,Clinton St & Washington Blvd,41.88338,-87.64116999999997,31.0,261,Hermitage Ave & Polk St,41.87151400000001,-87.669886,15.0,West Loop,"Little Italy, UIC"
1680835,2014,5,20,3,16,Subscriber,Male,2014-05-15 16:27:00,2014-05-15 16:39:00,11.833333333333334,51.1,cloudy,51,Clark St & Randolph St,41.884576228,-87.63188991,31.0,59,Wabash Ave & Roosevelt Rd,41.8671729952,-87.6259550069,19.0,Loop,Near South Side
2172680,2014,6,25,3,12,Subscriber,Female,2014-06-19 12:29:00,2014-06-19 12:38:00,8.466666666666667,77.0,cloudy,73,Jefferson St & Monroe St,41.880422,-87.642746,19.0,66,Clinton St & Lake St,41.8858327415,-87.6413823149,19.0,West Loop,West Loop
13556466,2017,4,14,3,12,Subscriber,Female,2017-04-06 12:38:38,2017-04-06 12:55:30,16.866666666666667,48.9,cloudy,112,Green St & Randolph St,41.883668,-87.64867,15.0,211,St. Clair St & Erie St,41.894448,-87.622663,19.0,West Loop,Streeterville
15021838,2017,7,27,5,15,Subscriber,Female,2017-07-08 15:06:43,2017-07-08 15:21:09,14.433333333333334,77.0,cloudy,341,Adler Planetarium,41.866095,-87.60726700000002,39.0,623,Michigan Ave & 8th St,41.872773,-87.623981,31.0,Museum Campus,Grant Park
13983792,2017,5,19,5,13,Subscriber,Female,2017-05-13 13:02:26,2017-05-13 13:08:20,5.9,75.9,cloudy,85,Michigan Ave & Oak St,41.90096039,-87.62377664,23.0,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,39.0,Gold Coast,Lincoln Park
4017808,2014,10,43,1,16,Subscriber,Male,2014-10-21 16:41:00,2014-10-21 16:51:00,9.866666666666667,48.9,cloudy,53,Wells St & Erie St,41.893832,-87.63419499999998,19.0,91,Clinton St & Washington Blvd,41.88338,-87.64116999999997,31.0,River North,West Loop
10552660,2016,7,27,3,8,Subscriber,Male,2016-07-07 08:26:05,2016-07-07 08:46:06,20.03333333333333,77.0,cloudy,376,Artesian Ave & Hubbard St,41.88949182,-87.68821936,35.0,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,West Town,Loop
12794255,2016,11,47,0,8,Subscriber,Male,2016-11-21 08:04:25,2016-11-21 08:13:36,9.183333333333334,30.9,cloudy,18,Wacker Dr & Washington St,41.88327159,-87.63731329,19.0,50,Clark St & Congress Pkwy,41.87593267,-87.63058454,27.0,Loop,Loop
3564145,2014,9,37,5,11,Subscriber,Female,2014-09-13 11:39:00,2014-09-13 11:50:00,11.116666666666667,51.1,cloudy,300,Broadway & Barry Ave,41.937725,-87.644095,15.0,141,Clark St & Lincoln Ave,41.915689,-87.6346,19.0,Lake View,Old Town
7914825,2015,10,42,1,8,Subscriber,Female,2015-10-13 08:15:00,2015-10-13 08:29:00,13.766666666666667,51.8,cloudy,291,Wells St & Evergreen Ave,41.906724,-87.63483000000002,19.0,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,Old Town,West Loop
